Post_ID,Hashtag,Region,Views,Likes,Shares,Comments,Engagement_Level,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Engagement_Label
Post_1647,#Fashion,UK,4020003,292915,66714,16223,High,False,False,True,False,False,True,False,False,1
Post_1648,#Challenge,Japan,752268,50734,89891,9399,High,False,True,False,False,False,True,False,False,0
Post_1649,#Challenge,USA,1085319,225410,83973,9673,Low,False,False,True,False,False,False,True,False,0
Post_1650,#Fitness,Australia,4841810,373052,32565,46187,Medium,False,False,True,False,False,True,False,False,1
Post_1651,#Fashion,Canada,2503297,250047,1748,27674,Medium,True,False,False,False,False,False,True,False,1
Post_1652,#Viral,USA,3680526,81081,6559,17831,Medium,True,False,False,False,False,False,False,True,0
Post_1653,#Music,Canada,3917058,443581,74974,25488,Medium,True,False,False,False,False,False,False,True,1
Post_1654,#Viral,Brazil,4464275,97838,62114,22434,Medium,True,False,False,True,False,False,False,False,0
Post_1655,#Music,UK,4782032,391629,93730,20836,High,False,False,True,False,True,False,False,False,1
Post_1656,#Fitness,USA,4141357,340428,36529,4526,High,False,False,False,False,False,False,True,False,1
Post_1657,#Fitness,Germany,2781286,186013,98891,19768,High,False,True,False,True,False,False,False,False,0
Post_1658,#Fitness,Japan,1577124,190567,91953,34496,Low,False,False,False,False,False,False,False,True,0
Post_1659,#Education,USA,4836204,290221,34793,15068,Medium,True,False,False,False,False,False,False,False,1
Post_1660,#Fashion,USA,2757275,266710,2008,36425,Medium,True,False,False,True,False,False,False,False,1
Post_1661,#Viral,Canada,461093,115868,97631,836,High,True,False,False,False,True,False,False,False,0
Post_1662,#Comedy,Canada,416498,230768,35649,8638,Low,False,False,True,False,False,False,False,False,0
Post_1663,#Music,India,1596995,92047,65455,20030,High,True,False,False,False,False,False,False,False,0
Post_1664,#Gaming,UK,3246135,189814,23788,20762,Medium,False,False,True,False,False,False,True,False,0
Post_1665,#Comedy,USA,3397373,17460,39861,45560,Low,False,False,True,False,False,False,False,False,0
Post_1666,#Viral,Japan,3774978,160349,37878,9591,High,False,False,True,False,False,True,False,False,0
Post_1667,#Education,Germany,3520604,419822,8728,16207,Low,True,False,False,False,False,False,True,False,1
Post_1668,#Education,Canada,295569,56857,20351,49993,Medium,True,False,False,False,False,True,False,False,0
Post_1669,#Tech,Japan,2291471,412417,47074,31750,Low,False,True,False,False,False,False,True,False,1
Post_1670,#Challenge,India,1087661,285688,15615,4887,Medium,False,False,False,False,False,False,False,True,1
Post_1671,#Music,UK,3789362,458702,42111,33414,Low,True,False,False,False,False,False,True,False,1
Post_1672,#Challenge,Germany,3925001,142073,88617,35526,Low,False,False,False,False,False,False,False,False,0
Post_1673,#Viral,Japan,3287268,123865,8497,48466,Medium,False,True,False,False,False,False,False,False,0
Post_1674,#Fashion,USA,4330176,205339,6335,41452,Low,False,False,False,False,False,False,True,False,0
Post_1675,#Music,UK,1558806,207879,41122,49288,High,True,False,False,False,False,True,False,False,0
Post_1676,#Education,Brazil,4975345,155558,52987,25353,Medium,False,False,False,False,True,False,False,False,0
Post_1677,#Fitness,Brazil,3675490,253771,62578,7498,Low,False,False,False,True,False,False,False,False,1
Post_1678,#Viral,Japan,2003412,429878,23965,46480,Medium,True,False,False,False,True,False,False,False,1
Post_1679,#Fashion,Brazil,3802564,304493,39002,2143,Medium,False,True,False,True,False,False,False,False,1
Post_1680,#Gaming,Germany,3407613,330611,3262,15630,Low,True,False,False,True,False,False,False,False,1
Post_1681,#Challenge,Canada,240061,499517,73285,47847,High,False,False,True,False,False,False,True,False,1
Post_1682,#Education,Japan,1582423,386088,53051,35424,Low,False,False,False,False,False,False,True,False,1
Post_1683,#Fashion,USA,526876,184751,83234,31673,High,False,True,False,False,False,False,False,True,0
Post_1684,#Gaming,India,4817464,309479,60716,22878,Low,False,True,False,False,False,False,False,True,1
Post_1685,#Comedy,India,676397,5615,87186,1127,Low,False,False,True,True,False,False,False,False,0
Post_1686,#Music,India,2417845,324783,8835,5058,Low,True,False,False,False,False,False,False,True,1
Post_1687,#Dance,Australia,2279763,12478,72990,25143,Medium,True,False,False,False,False,False,False,False,0
Post_1688,#Fitness,India,3343066,210608,21075,3469,High,False,True,False,False,False,False,False,False,0
Post_1689,#Viral,USA,1190006,239797,12358,35109,Low,True,False,False,False,False,False,False,False,0
Post_1690,#Music,USA,3237142,326165,92290,9091,High,False,False,False,False,True,False,False,False,1
Post_1691,#Challenge,India,4830941,381524,86156,26172,Low,True,False,False,True,False,False,False,False,1
Post_1692,#Comedy,Germany,1586264,161483,51284,11309,Low,False,False,False,False,False,False,True,False,0
Post_1693,#Challenge,UK,2948962,477735,81979,8202,Medium,True,False,False,True,False,False,False,False,1
Post_1694,#Tech,Germany,2684984,50716,76232,49764,High,False,True,False,True,False,False,False,False,0
Post_1695,#Viral,Germany,1482566,354126,63810,39991,High,False,False,True,True,False,False,False,False,1
Post_1696,#Challenge,Australia,4157917,384684,52501,27924,Medium,False,True,False,False,True,False,False,False,1
Post_1697,#Fashion,UK,592935,98617,56477,11679,Medium,True,False,False,False,False,False,True,False,0
Post_1698,#Challenge,India,933613,305356,62697,4288,Low,True,False,False,True,False,False,False,False,1
Post_1699,#Fitness,USA,1777184,64483,44743,32481,Low,False,False,True,False,False,False,False,True,0
Post_1700,#Fashion,Japan,2469353,451890,14407,35509,High,False,True,False,False,False,True,False,False,1
Post_1701,#Education,USA,218047,233078,19910,28027,High,False,False,True,False,False,True,False,False,0
Post_1702,#Challenge,India,4348314,230560,3067,48962,Low,True,False,False,False,False,False,False,False,0
Post_1703,#Dance,Japan,2868762,109444,83287,38867,Medium,True,False,False,False,False,True,False,False,0
Post_1704,#Comedy,Australia,28489,444994,57777,15240,High,True,False,False,True,False,False,False,False,1
Post_1705,#Viral,Germany,3470216,158438,3224,37495,Low,False,False,False,False,False,False,False,False,0
Post_1706,#Music,USA,2546025,61904,25135,39292,Medium,False,False,True,False,False,False,False,True,0
Post_1707,#Gaming,India,4510453,78761,81693,35386,High,False,False,False,False,False,True,False,False,0
Post_1708,#Viral,UK,881991,53251,64414,3514,Low,True,False,False,False,False,True,False,False,0
Post_1709,#Dance,Japan,2324138,2092,83576,5162,Low,False,False,True,False,False,False,True,False,0
Post_1710,#Comedy,Canada,1882409,24262,55206,31018,Medium,True,False,False,False,False,True,False,False,0
Post_1711,#Viral,Australia,1239705,50435,14795,8352,Low,False,False,True,False,False,False,True,False,0
Post_1712,#Education,Canada,4431420,316236,20710,28465,High,False,False,False,False,False,False,False,False,1
Post_1713,#Fashion,UK,1290722,166513,58572,11367,High,True,False,False,False,False,False,False,False,0
Post_1714,#Challenge,USA,3228275,113917,75531,36656,Low,False,True,False,False,False,False,False,True,0
Post_1715,#Gaming,Japan,2527623,148521,43818,33457,Low,True,False,False,False,False,True,False,False,0
Post_1716,#Challenge,Canada,4986208,327244,16672,27570,Medium,False,False,False,False,False,False,False,False,1
Post_1717,#Gaming,India,3600830,286882,82806,18415,Low,False,True,False,False,False,False,False,True,1
Post_1718,#Viral,USA,2686077,437233,38768,18367,High,False,False,True,False,True,False,False,False,1
Post_1719,#Viral,Australia,3717495,477018,50628,6831,Medium,False,False,True,False,True,False,False,False,1
Post_1720,#Viral,India,4481057,435510,25727,7182,Low,False,True,False,False,False,False,False,True,1
Post_1721,#Comedy,Australia,3998581,15720,20570,27906,High,False,False,True,False,False,True,False,False,0
Post_1722,#Challenge,Brazil,973433,191321,5664,41928,Medium,False,False,False,False,False,False,True,False,0
Post_1723,#Tech,India,3821922,425847,50387,18851,Low,False,False,True,False,False,True,False,False,1
Post_1724,#Dance,Brazil,4301015,146849,20372,37300,High,False,True,False,False,False,False,False,True,0
Post_1725,#Gaming,India,4798066,375356,7649,17000,Low,False,False,False,False,False,True,False,False,1
Post_1726,#Music,Germany,141212,41508,96422,16803,High,False,False,False,False,True,False,False,False,0
Post_1727,#Music,Australia,4432570,202923,40150,18413,Medium,False,False,False,False,False,False,False,True,0
Post_1728,#Gaming,India,2592310,268149,6000,28800,High,False,False,True,True,False,False,False,False,1
Post_1729,#Gaming,Germany,2717115,79019,55167,42735,Medium,False,False,False,False,False,False,False,True,0
Post_1730,#Dance,Canada,2075584,162238,444,11401,Low,False,False,True,False,False,False,False,False,0
Post_1731,#Education,UK,3172236,294917,58118,23149,High,False,True,False,False,False,False,True,False,1
Post_1732,#Fitness,Australia,2368193,171217,24221,16695,Low,False,True,False,False,True,False,False,False,0
Post_1733,#Challenge,Australia,4039664,215178,17518,34782,Medium,False,False,False,False,False,False,False,True,0
Post_1734,#Gaming,India,2598420,304484,19829,19545,Low,False,False,True,False,False,True,False,False,1
Post_1735,#Music,Canada,2332745,40568,23894,29224,High,True,False,False,False,True,False,False,False,0
Post_1736,#Dance,India,770227,299966,67551,7360,High,False,False,True,True,False,False,False,False,1
Post_1737,#Education,India,2805428,266431,48212,43658,Low,False,True,False,False,True,False,False,False,1
Post_1738,#Dance,USA,2536643,205972,96758,48582,Low,False,False,False,False,False,False,True,False,0
Post_1739,#Gaming,Australia,51815,14220,88469,23486,High,False,False,True,False,False,False,False,False,0
Post_1740,#Fashion,USA,4817560,335811,91403,46079,Low,False,False,True,False,False,False,False,True,1
Post_1741,#Fashion,Brazil,1690909,344166,38801,49469,Medium,False,True,False,False,True,False,False,False,1
Post_1742,#Viral,USA,4921272,345751,48526,28348,Medium,True,False,False,False,False,False,False,True,1
Post_1743,#Dance,Brazil,4098173,91022,62312,33968,Low,True,False,False,False,False,False,False,True,0
Post_1744,#Comedy,Brazil,336698,348443,1797,2675,Medium,False,False,False,False,False,True,False,False,1
Post_1745,#Tech,USA,4379236,485559,59926,7507,Low,False,True,False,False,True,False,False,False,1
Post_1746,#Education,India,1213903,313955,54987,27784,Medium,True,False,False,False,False,False,True,False,1
Post_1747,#Education,Canada,2121520,204206,17380,21689,Low,False,True,False,True,False,False,False,False,0
Post_1748,#Gaming,Japan,4143188,47437,53378,21394,High,False,True,False,False,False,False,False,True,0
Post_1749,#Tech,Germany,502571,222460,43807,47455,High,False,False,True,False,False,False,False,False,0
Post_1750,#Fashion,Germany,3301819,219535,69694,1274,Low,False,False,True,False,False,False,False,False,0
Post_1751,#Challenge,UK,153188,185171,99287,27548,Medium,True,False,False,False,False,False,False,False,0
Post_1752,#Tech,Canada,4070958,301070,66175,32605,Medium,False,True,False,False,False,False,False,True,1
Post_1753,#Challenge,Brazil,248786,265311,3531,23777,High,False,False,True,False,False,False,True,False,1
Post_1754,#Challenge,USA,1984433,210428,28342,5355,Medium,False,False,False,False,False,False,False,True,0
Post_1755,#Comedy,Germany,3640508,370123,1262,2622,Low,False,False,True,False,False,True,False,False,1
Post_1756,#Fitness,USA,3150317,265173,11352,30489,Low,False,False,True,False,False,False,False,False,1
Post_1757,#Challenge,Japan,3678968,65840,37210,5897,High,True,False,False,True,False,False,False,False,0
Post_1758,#Gaming,Canada,2872626,288603,83247,9082,Medium,False,True,False,False,False,True,False,False,1
Post_1759,#Fashion,India,1136605,225684,16605,46318,Low,False,False,True,False,False,False,True,False,0
Post_1760,#Comedy,India,3683380,60476,10992,43278,High,False,True,False,False,False,False,True,False,0
Post_1761,#Comedy,Germany,4554044,144825,45930,8774,Low,True,False,False,True,False,False,False,False,0
Post_1762,#Fitness,UK,2328409,278174,1846,648,Low,False,False,True,False,False,False,False,False,1
Post_1763,#Comedy,Canada,2790322,179192,68128,12943,High,False,False,True,False,False,False,False,True,0
Post_1764,#Viral,UK,2322882,29085,62256,39359,Low,False,False,True,False,False,False,False,True,0
Post_1765,#Dance,Australia,3833488,410851,36575,18180,High,True,False,False,True,False,False,False,False,1
Post_1766,#Challenge,Germany,1876071,259700,34498,9001,High,False,False,False,False,False,False,False,False,1
Post_1767,#Challenge,USA,1712244,62154,17276,37377,Low,False,True,False,True,False,False,False,False,0
Post_1768,#Gaming,India,2139923,287553,50271,26407,Low,True,False,False,False,True,False,False,False,1
Post_1769,#Challenge,Germany,3656215,348583,16646,48049,High,False,False,False,False,False,False,True,False,1
Post_1770,#Fashion,Japan,3241892,359553,36033,22903,High,False,True,False,False,False,False,False,False,1
Post_1771,#Education,UK,4972204,70410,10979,34122,High,False,False,True,False,True,False,False,False,0
Post_1772,#Music,USA,1750615,413287,91905,18325,Low,False,False,False,False,False,True,False,False,1
Post_1773,#Comedy,Germany,1155502,421577,53062,23820,High,False,True,False,False,False,False,False,False,1
Post_1774,#Viral,Germany,2397678,418390,10658,16153,Low,False,True,False,False,False,False,True,False,1
Post_1775,#Fitness,Germany,4424982,473087,70529,6195,Medium,False,False,True,True,False,False,False,False,1
Post_1776,#Gaming,Germany,898361,447804,83016,38408,Low,False,False,False,False,True,False,False,False,1
Post_1777,#Gaming,Japan,4500674,12522,23287,37281,Low,False,False,True,True,False,False,False,False,0
Post_1778,#Fashion,Canada,194757,207872,13510,3589,Medium,False,False,False,True,False,False,False,False,0
Post_1779,#Fashion,Germany,438881,24059,8038,11310,High,False,False,False,False,False,False,True,False,0
Post_1780,#Gaming,India,1753799,100757,89855,19963,Medium,True,False,False,False,False,True,False,False,0
Post_1781,#Comedy,USA,286519,493538,16285,39834,High,False,True,False,False,False,False,False,True,1
Post_1782,#Challenge,India,3018214,300016,27155,10136,Medium,False,False,True,False,False,False,True,False,1
Post_1783,#Tech,Canada,2478731,10393,40195,18394,Medium,True,False,False,False,False,False,False,False,0
Post_1784,#Fashion,UK,998802,15176,95015,47750,Low,True,False,False,False,False,False,False,True,0
Post_1785,#Music,Japan,1019654,113693,84132,39202,Medium,False,True,False,False,False,False,True,False,0
Post_1786,#Dance,UK,4901437,184487,53526,26660,Low,False,True,False,False,False,False,False,False,0
Post_1787,#Viral,India,2763725,53379,35169,6483,Medium,False,False,False,False,True,False,False,False,0
Post_1788,#Comedy,Germany,3197856,290226,21343,32394,Medium,False,True,False,False,False,False,False,False,1
Post_1789,#Challenge,India,3429630,163927,73040,10283,Medium,False,False,False,False,True,False,False,False,0
Post_1790,#Fashion,Japan,522517,264048,81370,35137,Medium,False,False,True,False,False,True,False,False,1
Post_1791,#Fitness,USA,168561,82166,65838,18714,High,False,False,False,False,True,False,False,False,0
Post_1792,#Tech,Japan,3070332,34145,25996,24504,Medium,False,False,False,False,False,False,True,False,0
Post_1793,#Fashion,UK,1345733,200806,25914,23500,Medium,True,False,False,False,False,False,True,False,0
